ID,year,month,week,usa,after,sales
27,2012,2,7,1,1,31352.36333
27,2012,2,8,1,1,57414.5
27,2012,2,9,1,1,42166.9
27,2012,2,10,1,1,43154.66667
27,2012,3,11,1,1,38811.56667
27,2012,3,12,1,1,54250.2
27,2012,3,13,1,1,59959.93333
27,2012,3,14,1,1,78904.36667
27,2012,4,15,1,1,25684.7
27,2012,4,16,1,1,58847
29,2011,4,16,1,0,33546.6
29,2011,4,17,1,0,33959.73333
29,2011,4,18,1,0,46584.83333
29,2011,5,19,1,0,48947.16667
29,2011,5,20,1,0,25485.28
29,2011,5,21,1,0,33403.53333
29,2011,5,22,1,0,35205.53333
29,2011,5,23,1,0,37750.13333
29,2011,6,24,1,0,56108.26667
29,2011,6,25,1,0,41417.3
29,2011,6,26,1,0,39418.66667
29,2011,6,27,1,0,37993.93333
29,2011,7,28,1,0,36401.7
29,2011,7,29,1,0,20495.19333
29,2011,7,30,1,0,28037.42333
29,2011,7,31,1,0,28913.71667
29,2011,8,32,1,0,35198.1
29,2011,8,33,1,0,27309.53333
29,2011,8,34,1,0,19088.52333
29,2011,8,35,1,0,26404.81667
29,2011,8,36,1,0,39437.5
29,2011,9,37,1,0,53208.83333
29,2011,9,38,1,0,50306.86667
29,2011,9,39,1,0,34417.06667
29,2011,9,40,1,0,32933.85667
29,2011,10,41,1,0,40115.36667
29,2011,10,42,1,0,78008.9
29,2011,10,43,1,1,26546.21
29,2011,10,44,1,1,24713.41
29,2011,10,45,1,1,31656.48
29,2011,11,46,1,1,44132.73333
29,2011,11,47,1,1,57334.3
29,2011,11,48,1,1,63061.83333
29,2011,11,49,1,1,45240.43333
29,2011,12,50,1,1,53901.16667
29,2011,12,51,1,1,58247.6
29,2011,12,52,1,1,53566.33333
29,2011,12,53,1,1,52609.03333
29,2012,1,1,1,1,25070.34
29,2012,1,2,1,1,57445.56667
29,2012,1,3,1,1,22751.13
29,2012,1,4,1,1,22564.18
29,2012,1,5,1,1,23326.44667
29,2012,1,6,1,1,35887.1
29,2012,2,7,1,1,22435.86333
29,2012,2,8,1,1,22213.99333
29,2012,2,9,1,1,17962.66333
29,2012,2,10,1,1,27007.41
29,2012,3,11,1,1,59104.93333
29,2012,3,12,1,1,35356.33333
29,2012,3,13,1,1,33091.43333
29,2012,3,14,1,1,34264.1
29,2012,4,15,1,1,35579.1
29,2012,4,16,1,1,29350.59
31,2011,4,16,1,0,51315.96667
31,2011,4,17,1,0,49823.26667
31,2011,4,18,1,0,61829.7
31,2011,5,19,1,0,58013.23333
31,2011,5,20,1,0,62070.06667
31,2011,5,21,1,0,67047.06667
31,2011,5,22,1,0,75422.8
31,2011,5,23,1,0,68415.3
31,2011,6,24,1,0,55764.6
31,2011,6,25,1,0,87190.63333
31,2011,6,26,1,0,69419.7
31,2011,6,27,1,0,53019.43333
31,2011,7,28,1,0,53125.66667
31,2011,7,29,1,0,94643.53333
31,2011,7,30,1,0,44951.6
31,2011,7,31,1,0,54338.73333
31,2011,8,32,1,0,48812.3
31,2011,8,33,1,0,71912.83333
31,2011,8,34,1,0,59454.2
31,2011,8,35,1,0,31607.91
31,2011,8,36,1,0,38921.5
31,2011,9,37,1,0,90383.5
31,2011,9,38,1,0,77216.8
31,2011,9,39,1,0,63442.83333
31,2011,9,40,1,0,69979.83333
31,2011,10,41,1,0,111992.7667
31,2011,10,42,1,0,113663.9333
31,2011,10,43,1,1,49623.6
31,2011,10,44,1,1,77268.93333
31,2011,10,45,1,1,78322
31,2011,11,46,1,1,65196.1
31,2011,11,47,1,1,76288.86667
31,2011,11,48,1,1,73455.13333
31,2011,11,49,1,1,69902.86667
31,2011,12,50,1,1,74605.5
31,2011,12,51,1,1,128547.5
31,2011,12,52,1,1,67012.03333
31,2011,12,53,1,1,42228.53333
31,2012,1,1,1,1,12612.84667
31,2012,1,2,1,1,62538.33333
31,2012,1,3,1,1,53912.93333
31,2012,1,4,1,1,45721.83333
31,2012,1,5,1,1,39787.13333
31,2012,1,6,1,1,51985.56667
31,2012,2,7,1,1,27519.68333
31,2012,2,8,1,1,54886.5
31,2012,2,9,1,1,46799.16667
31,2012,2,10,1,1,40834.36667
31,2012,3,11,1,1,72845.13333
31,2012,3,12,1,1,48519.13333
31,2012,3,13,1,1,61724.6
31,2012,3,14,1,1,77946.13333
31,2012,4,15,1,1,26274.51667
31,2012,4,16,1,1,44626.06667
33,2011,4,16,1,0,38232.8
33,2011,4,17,1,0,32388.53
33,2011,4,18,1,0,49964.26667
33,2011,5,19,1,0,41157.86667
33,2011,5,20,1,0,79971.8
33,2011,5,21,1,0,50056.33333
33,2011,5,22,1,0,60220.7
33,2011,5,23,1,0,57677.16667
33,2011,6,24,1,0,29270.64667
33,2011,6,25,1,0,57780.93333
33,2011,6,26,1,0,57319.73333
33,2011,6,27,1,0,52109.36667
33,2011,7,28,1,0,32989.62333
33,2011,7,29,1,0,53767.73333
33,2011,7,30,1,0,58612.03333
33,2011,7,31,1,0,41626.53333
33,2011,8,32,1,0,51694.03333
33,2011,8,33,1,0,57462.7
33,2011,8,34,1,0,42893.1
33,2011,8,35,1,0,30996.08667
33,2011,8,36,1,0,24809.73333
33,2011,9,37,1,0,78260.26667
33,2011,9,38,1,0,38903.9
33,2011,9,39,1,0,81762
33,2011,9,40,1,0,51333.96667
33,2011,10,41,1,0,52314.06667
33,2011,10,42,1,0,90421.2
33,2011,10,43,1,1,37330.36667
33,2011,10,44,1,1,64877.13333
33,2011,10,45,1,1,45841.23333
33,2011,11,46,1,1,48967.23333
33,2011,11,47,1,1,58533.5
33,2011,11,48,1,1,54525.93333
33,2011,11,49,1,1,33965.23333
33,2011,12,50,1,1,69094.73333
33,2011,12,51,1,1,47728.56667
33,2011,12,52,1,1,69754.56667
33,2011,12,53,1,1,64057.7
33,2012,1,1,1,1,21795.37
33,2012,1,2,1,1,43448.9
33,2012,1,3,1,1,36818
33,2012,1,4,1,1,34923.53333
33,2012,1,5,1,1,39083.66667
33,2012,1,6,1,1,49522
33,2012,2,7,1,1,28600.33667
33,2012,2,8,1,1,27303.96
33,2012,2,9,1,1,34935.86667
33,2012,2,10,1,1,52012.63333
33,2012,3,11,1,1,43550.46667
33,2012,3,12,1,1,36582.4
33,2012,3,13,1,1,32318.18
33,2012,3,14,1,1,59142.66667
33,2012,4,15,1,1,35245.6
33,2012,4,16,1,1,48091.13333
35,2011,4,16,1,0,114214.8333
35,2011,4,17,1,0,62248.73333
35,2011,4,18,1,0,67448.26667
35,2011,5,19,1,0,131852.2
35,2011,5,20,1,0,97493
35,2011,5,21,1,0,142960.6333
35,2011,5,22,1,0,85175.73333
35,2011,5,23,1,0,122044.2333
35,2011,6,24,1,0,107270.9667
35,2011,6,25,1,0,188484.8667
35,2011,6,26,1,0,101893.3
35,2011,6,27,1,0,123931.3667
35,2011,7,28,1,0,79288.4
35,2011,7,29,1,0,111460.0333
35,2011,7,30,1,0,211769.5
35,2011,7,31,1,0,114893.2667
35,2011,8,32,1,0,115807.7333
35,2011,8,33,1,0,104677.5667
35,2011,8,34,1,0,102082.2
35,2011,8,35,1,0,63145.23333
35,2011,8,36,1,0,80587.8
35,2011,9,37,1,0,139364.9333
35,2011,9,38,1,0,116332.1
35,2011,9,39,1,0,120240.7
35,2011,9,40,1,0,137989.2333
35,2011,10,41,1,0,135072.4667
35,2011,10,42,1,0,165971.9
35,2011,10,43,1,1,86266.16667
35,2011,10,44,1,1,94071.3
35,2011,10,45,1,1,74330.06667
35,2011,11,46,1,1,139218.5333
35,2011,11,47,1,1,124785.7667
35,2011,11,48,1,1,203005.9667
35,2011,11,49,1,1,162904.1
35,2011,12,50,1,1,103705.5667
35,2011,12,51,1,1,180788.3
35,2011,12,52,1,1,134670.5333
35,2011,12,53,1,1,93494.9
35,2012,1,1,1,1,48662.1
35,2012,1,2,1,1,94143.4
35,2012,1,3,1,1,81696.9
35,2012,1,4,1,1,97168.5
35,2012,1,5,1,1,48012.16667
35,2012,1,6,1,1,69115.83333
35,2012,2,7,1,1,62837
35,2012,2,8,1,1,78472.86667
35,2012,2,9,1,1,90874.26667
35,2012,2,10,1,1,78138.1
35,2012,3,11,1,1,79580.26667
35,2012,3,12,1,1,69698.1
35,2012,3,13,1,1,75561.1
35,2012,3,14,1,1,112828.2333
35,2012,4,15,1,1,141078.4333
35,2012,4,16,1,1,105601.4333
37,2011,4,16,0,0,21939.62
37,2011,4,17,0,0,36237.4
37,2011,4,18,0,0,40951.63333
37,2011,5,19,0,0,24646.17
37,2011,5,20,0,0,38961.5
37,2011,5,21,0,0,46173.23333
37,2011,5,22,0,0,37104.7
37,2011,5,23,0,0,42746.93333
37,2011,6,24,0,0,44279.93333
37,2011,6,25,0,0,32606.21333
37,2011,6,26,0,0,47341.96667
37,2011,6,27,0,0,39471.13333
37,2011,7,28,0,0,51797.8
37,2011,7,29,0,0,42782.1
37,2011,7,30,0,0,41621.43333
37,2011,7,31,0,0,35029.2
37,2011,8,32,0,0,41839.06667
37,2011,8,33,0,0,46839.33333
37,2011,8,34,0,0,36734.46667
37,2011,8,35,0,0,34274.73333
37,2011,8,36,0,0,28528.42
37,2011,9,37,0,0,51251.83333
37,2011,9,38,0,0,47868.6
37,2011,9,39,0,0,29951.66333
37,2011,9,40,0,0,45731.43333
37,2011,10,41,0,0,30464.65
37,2011,10,42,0,0,80537.63333
37,2011,10,43,0,1,25792.87667
37,2011,10,44,0,1,38366.53333
37,2011,10,45,0,1,39716.56667
37,2011,11,46,0,1,57768.2
37,2011,11,47,0,1,44581.66667
37,2011,11,48,0,1,40121.9
37,2011,11,49,0,1,33741.1
37,2011,12,50,0,1,65498.86667
37,2011,12,51,0,1,39250.2
37,2011,12,52,0,1,28981.13
37,2011,12,53,0,1,30236.74
37,2012,1,1,0,1,14173.23
37,2012,1,2,0,1,38755.76667
37,2012,1,3,0,1,32906.10333
37,2012,1,4,0,1,26544.91667
37,2012,1,5,0,1,36020.63333
37,2012,1,6,0,1,29921.94333
37,2012,2,7,0,1,24981.10333
37,2012,2,8,0,1,21250.68
37,2012,2,9,0,1,29734.62667
37,2012,2,10,0,1,23551.09
37,2012,3,11,0,1,29208.6
37,2012,3,12,0,1,25207.25667
37,2012,3,13,0,1,23543.59
37,2012,3,14,0,1,48598.1
37,2012,4,15,0,1,21951.69667
37,2012,4,16,0,1,26963.06667
39,2011,4,16,0,0,50335.03333
39,2011,4,17,0,0,34162.33333
39,2011,4,18,0,0,39749.8
39,2011,5,19,0,0,42631.93333
39,2011,5,20,0,0,55181.2
39,2011,5,21,0,0,40327.13333
39,2011,5,22,0,0,77665.23333
39,2011,5,23,0,0,45578.36667
39,2011,6,24,0,0,37231.2
39,2011,6,25,0,0,60649.1
39,2011,6,26,0,0,40216.33333
39,2011,6,27,0,0,37537.53333
39,2011,7,28,0,0,50088.83333
39,2011,7,29,0,0,37828.73333
39,2011,7,30,0,0,43856.1
39,2011,7,31,0,0,26206.15
39,2011,8,32,0,0,40430.6
39,2011,8,33,0,0,43599.7
39,2011,8,34,0,0,42017
39,2011,8,35,0,0,40495.93333
39,2011,8,36,0,0,40556.76667
39,2011,9,37,0,0,59952.26667
39,2011,9,38,0,0,60411.7
39,2011,9,39,0,0,49837.93333
39,2011,9,40,0,0,63881.83333
39,2011,10,41,0,0,40295.56667
39,2011,10,42,0,0,111913.4667
39,2011,10,43,0,1,32599.15667
39,2011,10,44,0,1,33321.37333
39,2011,10,45,0,1,51112.5
39,2011,11,46,0,1,53547
39,2011,11,47,0,1,42009.16667
39,2011,11,48,0,1,74647.26667
39,2011,11,49,0,1,42976.96667
39,2011,12,50,0,1,56003.46667
39,2011,12,51,0,1,67460.56667
39,2011,12,52,0,1,48120.03333
39,2011,12,53,0,1,47549.2
39,2012,1,1,0,1,26348.74333
39,2012,1,2,0,1,43882.23333
39,2012,1,3,0,1,31373.30333
39,2012,1,4,0,1,17659.48667
39,2012,1,5,0,1,24790.84
39,2012,1,6,0,1,26619.98333
39,2012,2,7,0,1,25329.72333
39,2012,2,8,0,1,50297.56667
39,2012,2,9,0,1,38205.33333
39,2012,2,10,0,1,32064.41333
39,2012,3,11,0,1,48892.9
39,2012,3,12,0,1,43935.86667
39,2012,3,13,0,1,24274.59667
39,2012,3,14,0,1,45089.53333
39,2012,4,15,0,1,31309.72667
39,2012,4,16,0,1,30400.27667
41,2011,4,16,1,0,22637.52667
41,2011,4,17,1,0,27299.48333
41,2011,4,18,1,0,26156.86333
41,2011,5,19,1,0,23541.93
41,2011,5,20,1,0,34386.6
41,2011,5,21,1,0,18416.66333
41,2011,5,22,1,0,29423.17333
41,2011,5,23,1,0,26150.90333
41,2011,6,24,1,0,30654.69667
41,2011,6,25,1,0,31406.14333
41,2011,6,26,1,0,30691.37667
41,2011,6,27,1,0,25879.46
41,2011,7,28,1,0,31526.9
41,2011,7,29,1,0,17495.04333
41,2011,7,30,1,0,14699.53333
41,2011,7,31,1,0,20953.44667
41,2011,8,32,1,0,14953.16333
41,2011,8,33,1,0,24916.17333
41,2011,8,34,1,0,10620.93
41,2011,8,35,1,0,14331.60333
41,2011,8,36,1,0,24454.93
41,2011,9,37,1,0,28155.96
41,2011,9,38,1,0,24768.69667
41,2011,9,39,1,0,29401.71667
41,2011,9,40,1,0,33559.26667
41,2011,10,41,1,0,32611.31667
41,2011,10,42,1,0,32740.32667
41,2011,10,43,1,1,17414.54333
41,2011,10,44,1,1,22863.60333
41,2011,10,45,1,1,19375.29667
41,2011,11,46,1,1,21365.23
41,2011,11,47,1,1,21042.44
41,2011,11,48,1,1,36508.93333
41,2011,11,49,1,1,42563.6
41,2011,12,50,1,1,28771.48333
41,2011,12,51,1,1,28182.88
41,2011,12,52,1,1,26217.32667
41,2011,12,53,1,1,32590.20667
41,2012,1,1,1,1,9490.513333
41,2012,1,2,1,1,22052.81333
41,2012,1,3,1,1,20328
41,2012,1,4,1,1,8234.106667
41,2012,1,5,1,1,18714.64
41,2012,1,6,1,1,16494.97667
41,2012,2,7,1,1,14182.83
41,2012,2,8,1,1,20694.92
41,2012,2,9,1,1,21536.18667
41,2012,2,10,1,1,20030.50667
41,2012,3,11,1,1,20761.20333
41,2012,3,12,1,1,19693.59333
41,2012,3,13,1,1,19323.42667
41,2012,3,14,1,1,23324.51
41,2012,4,15,1,1,12936.43
41,2012,4,16,1,1,21027.73667
43,2011,4,16,1,0,72705.5
43,2011,4,17,1,0,51453.6
43,2011,4,18,1,0,92626.93333
43,2011,5,19,1,0,82455.46667
43,2011,5,20,1,0,82787.1
43,2011,5,21,1,0,84560.3
43,2011,5,22,1,0,79665.16667
43,2011,5,23,1,0,60487.46667
43,2011,6,24,1,0,110278.2667
43,2011,6,25,1,0,82003.36667
43,2011,6,26,1,0,100842.5
43,2011,6,27,1,0,82768.8
43,2011,7,28,1,0,77997.16667
43,2011,7,29,1,0,67930.5
43,2011,7,30,1,0,75061.23333
43,2011,7,31,1,0,73087.86667
43,2011,8,32,1,0,65505.43333
43,2011,8,33,1,0,90206.46667
43,2011,8,34,1,0,60045.93333
43,2011,8,35,1,0,33036.72
43,2011,8,36,1,0,52807.03333
43,2011,9,37,1,0,146402.2333
43,2011,9,38,1,0,69299.23333
43,2011,9,39,1,0,65088.86667
43,2011,9,40,1,0,75451.66667
43,2011,10,41,1,0,112616
43,2011,10,42,1,0,107326.7333
43,2011,10,43,1,1,62179.13333
43,2011,10,44,1,1,89272.16667
43,2011,10,45,1,1,62745.63333
43,2011,11,46,1,1,114193.9333
43,2011,11,47,1,1,100399.4333
43,2011,11,48,1,1,126671.7
43,2011,11,49,1,1,111711.4
43,2011,12,50,1,1,69616.4
43,2011,12,51,1,1,85144.4
43,2011,12,52,1,1,144311.4
43,2011,12,53,1,1,96789.5
43,2012,1,1,1,1,27150.01
43,2012,1,2,1,1,59791.76667
43,2012,1,3,1,1,102573.5333
43,2012,1,4,1,1,71721.93333
43,2012,1,5,1,1,53643.23333
43,2012,1,6,1,1,72983.73333
43,2012,2,7,1,1,41617
43,2012,2,8,1,1,60078.13333
43,2012,2,9,1,1,62916.03333
43,2012,2,10,1,1,71323.86667
43,2012,3,11,1,1,35334.3
43,2012,3,12,1,1,73916.66667
43,2012,3,13,1,1,83700.43333
43,2012,3,14,1,1,124338.8667
43,2012,4,15,1,1,66251.96667
43,2012,4,16,1,1,66165.1
45,2011,4,16,1,0,46957.7
45,2011,4,17,1,0,36553.46667
45,2011,4,18,1,0,93797.73333
45,2011,5,19,1,0,58103.93333
45,2011,5,20,1,0,78115.9
45,2011,5,21,1,0,71776.9
45,2011,5,22,1,0,47358.8
45,2011,5,23,1,0,59623.96667
45,2011,6,24,1,0,60172.96667
45,2011,6,25,1,0,46436.93333
45,2011,6,26,1,0,63770.5
45,2011,6,27,1,0,89568.26667
45,2011,7,28,1,0,51542.8
45,2011,7,29,1,0,51018.86667
45,2011,7,30,1,0,63554.16667
45,2011,7,31,1,0,49923.76667
45,2011,8,32,1,0,33107.43333
45,2011,8,33,1,0,43940.03333
45,2011,8,34,1,0,43846.2
45,2011,8,35,1,0,45383.63333
45,2011,8,36,1,0,42155.43333
45,2011,9,37,1,0,72843.13333
45,2011,9,38,1,0,56573
45,2011,9,39,1,0,47573.36667
45,2011,9,40,1,0,64108.73333
45,2011,10,41,1,0,98132.93333
45,2011,10,42,1,0,110330.2333
45,2011,10,43,1,1,59089.2
45,2011,10,44,1,1,52341.5
45,2011,10,45,1,1,45668.96667
45,2011,11,46,1,1,76027.26667
45,2011,11,47,1,1,63123.06667
45,2011,11,48,1,1,82598.3
45,2011,11,49,1,1,57232.63333
45,2011,12,50,1,1,58797
45,2011,12,51,1,1,99611.76667
45,2011,12,52,1,1,76025.66667
45,2011,12,53,1,1,72735.4
45,2012,1,1,1,1,19979.37667
45,2012,1,2,1,1,59187.16667
45,2012,1,3,1,1,46811.66667
45,2012,1,4,1,1,45456.56667
45,2012,1,5,1,1,46792.76667
45,2012,1,6,1,1,55693.06667
45,2012,2,7,1,1,37400.26667
45,2012,2,8,1,1,32941.21
45,2012,2,9,1,1,39807
45,2012,2,10,1,1,47118.1
45,2012,3,11,1,1,56795.56667
45,2012,3,12,1,1,57650.16667
45,2012,3,13,1,1,45563.63333
45,2012,3,14,1,1,72453.76667
45,2012,4,15,1,1,37564.7
45,2012,4,16,1,1,46566.23333
47,2011,4,16,0,0,48376.26667
47,2011,4,17,0,0,25881.87667
47,2011,4,18,0,0,43469.7
47,2011,5,19,0,0,35859.9
47,2011,5,20,0,0,26791.97
47,2011,5,21,0,0,40193.46667
47,2011,5,22,0,0,30990.26333
47,2011,5,23,0,0,39769.56667
47,2011,6,24,0,0,27175.71
47,2011,6,25,0,0,37457.63333
47,2011,6,26,0,0,39910.2
47,2011,6,27,0,0,42843.96667
47,2011,7,28,0,0,37091.3
47,2011,7,29,0,0,28803.24333
47,2011,7,30,0,0,39413.13333
47,2011,7,31,0,0,34543.73333
47,2011,8,32,0,0,24514.1
47,2011,8,33,0,0,39224.9
47,2011,8,34,0,0,25349.9
47,2011,8,35,0,0,17212.59333
47,2011,8,36,0,0,39090.36667
47,2011,9,37,0,0,61928.63333
47,2011,9,38,0,0,31811.34
47,2011,9,39,0,0,40294.1
47,2011,9,40,0,0,41964.1
47,2011,10,41,0,0,46229.86667
47,2011,10,42,0,0,76203.3
47,2011,10,43,0,1,39458.96667
47,2011,10,44,0,1,31461.87
47,2011,10,45,0,1,39685.26667
47,2011,11,46,0,1,51577.26667
47,2011,11,47,0,1,41266.1
47,2011,11,48,0,1,42935.2
47,2011,11,49,0,1,42072.96667
47,2011,12,50,0,1,45705.2
47,2011,12,51,0,1,39585.4
47,2011,12,52,0,1,54216.6
47,2011,12,53,0,1,38077.3
47,2012,1,1,0,1,17608.71667
47,2012,1,2,0,1,29798.66667
47,2012,1,3,0,1,25349.03
47,2012,1,4,0,1,28386.26667
47,2012,1,5,0,1,34198.26667
47,2012,1,6,0,1,32939.73333
47,2012,2,7,0,1,34362.6
47,2012,2,8,0,1,37442
47,2012,2,9,0,1,26815.05333
47,2012,2,10,0,1,27262.74333
47,2012,3,11,0,1,27691.01667
47,2012,3,12,0,1,32227.32667
47,2012,3,13,0,1,29117.79333
47,2012,3,14,0,1,47896.03333
47,2012,4,15,0,1,28019.75333
47,2012,4,16,0,1,33464.03333
48,2011,4,16,1,0,60817.06667
48,2011,4,17,1,0,73663.2
48,2011,4,18,1,0,78951.63333
48,2011,5,19,1,0,75677
48,2011,5,20,1,0,69278.36667
48,2011,5,21,1,0,87221.66667
48,2011,5,22,1,0,104245.2
48,2011,5,23,1,0,61483.73333
48,2011,6,24,1,0,87913.43333
48,2011,6,25,1,0,68703.63333
48,2011,6,26,1,0,38554.16667
48,2011,6,27,1,0,75343.43333
48,2011,7,28,1,0,71117.06667
48,2011,7,29,1,0,77894.43333
48,2011,7,30,1,0,54313.4
48,2011,7,31,1,0,47851.76667
48,2011,8,32,1,0,68343.96667
48,2011,8,33,1,0,68226.8
48,2011,8,34,1,0,44999.96667
48,2011,8,35,1,0,40479.6
48,2011,8,36,1,0,51640.13333
48,2011,9,37,1,0,101814.0667
48,2011,9,38,1,0,56893.16667
48,2011,9,39,1,0,52201.33333
48,2011,9,40,1,0,123139.4333
48,2011,10,41,1,0,72356.96667
48,2011,10,42,1,0,161791.8333
48,2011,10,43,1,1,57996.46667
48,2011,10,44,1,1,51109.8
48,2011,10,45,1,1,80250.43333
48,2011,11,46,1,1,56113.66667
48,2011,11,47,1,1,61047.7
48,2011,11,48,1,1,111544.5667
48,2011,11,49,1,1,80262.96667
48,2011,12,50,1,1,92668.26667
48,2011,12,51,1,1,93321
48,2011,12,52,1,1,103323.8333
48,2011,12,53,1,1,91339.8
48,2012,1,1,1,1,36526.7
48,2012,1,2,1,1,45740.1
48,2012,1,3,1,1,44392.33333
48,2012,1,4,1,1,48216.63333
48,2012,1,5,1,1,46339.8
48,2012,1,6,1,1,45666.33333
48,2012,2,7,1,1,47502.8
48,2012,2,8,1,1,60765.7
48,2012,2,9,1,1,38631.1
48,2012,2,10,1,1,47271.8
48,2012,3,11,1,1,53975.3
48,2012,3,12,1,1,37223.86667
48,2012,3,13,1,1,54887.8
48,2012,3,14,1,1,64166.23333
48,2012,4,15,1,1,66861.9
48,2012,4,16,1,1,43399.1
49,2011,4,16,1,0,37660.93333
49,2011,4,17,1,0,25363.54
49,2011,4,18,1,0,54204.13333
49,2011,5,19,1,0,63298.93333
49,2011,5,20,1,0,61852.7
49,2011,5,21,1,0,55329
49,2011,5,22,1,0,42045.1
49,2011,5,23,1,0,39171.06667
49,2011,6,24,1,0,76516.86667
49,2011,6,25,1,0,48270.33333
49,2011,6,26,1,0,34478.1
49,2011,6,27,1,0,53244.9
49,2011,7,28,1,0,40931.2
49,2011,7,29,1,0,59491.3
49,2011,7,30,1,0,40821.26667
49,2011,7,31,1,0,38648.03333
49,2011,8,32,1,0,29096.06
49,2011,8,33,1,0,50158.96667
49,2011,8,34,1,0,30553.56667
49,2011,8,35,1,0,40258.7
49,2011,8,36,1,0,64831.23333
49,2011,9,37,1,0,65883.96667
49,2011,9,38,1,0,35585.3
49,2011,9,39,1,0,45361.46667
49,2011,9,40,1,0,43972.4
49,2011,10,41,1,0,62368.33333
49,2011,10,42,1,0,98836.6
49,2011,10,43,1,1,36586.23333
49,2011,10,44,1,1,47086
49,2011,10,45,1,1,57137.73333
49,2011,11,46,1,1,56342.1
49,2011,11,47,1,1,77320.46667
49,2011,11,48,1,1,51766.2
49,2011,11,49,1,1,72939
49,2011,12,50,1,1,48342.43333
49,2011,12,51,1,1,55842.63333
49,2011,12,52,1,1,68187.26667
49,2011,12,53,1,1,38015.86667
49,2012,1,1,1,1,26714.63667
49,2012,1,2,1,1,24457.26333
49,2012,1,3,1,1,42409.43333
49,2012,1,4,1,1,39556.56667
49,2012,1,5,1,1,42231.83333
49,2012,1,6,1,1,40714.6
49,2012,2,7,1,1,49065.26667
49,2012,2,8,1,1,27868.38333
49,2012,2,9,1,1,30062.87
49,2012,2,10,1,1,35697.8
49,2012,3,11,1,1,46957.06667
49,2012,3,12,1,1,27991.6
49,2012,3,13,1,1,53631.56667
49,2012,3,14,1,1,43467.63333
49,2012,4,15,1,1,31972.65667
49,2012,4,16,1,1,43121.5
52,2011,4,16,1,0,138721.6667
52,2011,4,17,1,0,113616.1
52,2011,4,18,1,0,233334.6667
52,2011,5,19,1,0,113520.0667
52,2011,5,20,1,0,152042.5667
52,2011,5,21,1,0,125158.3
52,2011,5,22,1,0,155175.2
52,2011,5,23,1,0,138516.5
52,2011,6,24,1,0,149322.2333
52,2011,6,25,1,0,118674.1667
52,2011,6,26,1,0,160475.8
52,2011,6,27,1,0,166545.8667
52,2011,7,28,1,0,118549.1667
52,2011,7,29,1,0,108839.0333
52,2011,7,30,1,0,134341.8667
52,2011,7,31,1,0,132237.0333
52,2011,8,32,1,0,114342
52,2011,8,33,1,0,146354.9
52,2011,8,34,1,0,86261
52,2011,8,35,1,0,67771.06667
52,2011,8,36,1,0,126551.3
52,2011,9,37,1,0,286826.7667
52,2011,9,38,1,0,124265.8333
52,2011,9,39,1,0,140236.3
52,2011,9,40,1,0,139624.2
52,2011,10,41,1,0,91797.2
52,2011,10,42,1,0,238628.0667
52,2011,10,43,1,1,99497.26667
52,2011,10,44,1,1,183403.6
52,2011,10,45,1,1,108972.0667
52,2011,11,46,1,1,186179.5333
52,2011,11,47,1,1,128317.3667
52,2011,11,48,1,1,209196.9333
52,2011,11,49,1,1,136077.2
52,2011,12,50,1,1,168086.4667
52,2011,12,51,1,1,170779.3667
52,2011,12,52,1,1,184504.7667
52,2011,12,53,1,1,136457.0667
52,2012,1,1,1,1,40097.63333
52,2012,1,2,1,1,133900.8667
52,2012,1,3,1,1,137126.8333
52,2012,1,4,1,1,64142.06667
52,2012,1,5,1,1,73676.43333
52,2012,1,6,1,1,85781
52,2012,2,7,1,1,91284.66667
52,2012,2,8,1,1,70825.6
52,2012,2,9,1,1,121943.2333
52,2012,2,10,1,1,115720.9667
52,2012,3,11,1,1,153114.5333
52,2012,3,12,1,1,94222.76667
52,2012,3,13,1,1,140265.8667
52,2012,3,14,1,1,164756.9333
52,2012,4,15,1,1,121240.3
52,2012,4,16,1,1,149367.9333
54,2011,4,16,0,0,45481.76667
54,2011,4,17,0,0,50037
54,2011,4,18,0,0,80203.66667
54,2011,5,19,0,0,59666.3
54,2011,5,20,0,0,70519.56667
54,2011,5,21,0,0,70415.73333
54,2011,5,22,0,0,66125.6
54,2011,5,23,0,0,58692.93333
54,2011,6,24,0,0,55134.43333
54,2011,6,25,0,0,58276.76667
54,2011,6,26,0,0,42560.93333
54,2011,6,27,0,0,84785.9
54,2011,7,28,0,0,56448
54,2011,7,29,0,0,61310.7
54,2011,7,30,0,0,59013.63333
54,2011,7,31,0,0,57352.76667
54,2011,8,32,0,0,38612.8
54,2011,8,33,0,0,60783.53333
54,2011,8,34,0,0,43104.93333
54,2011,8,35,0,0,51884.43333
54,2011,8,36,0,0,62316.5
54,2011,9,37,0,0,118765.3
54,2011,9,38,0,0,67964.83333
54,2011,9,39,0,0,78742.6
54,2011,9,40,0,0,87864.83333
54,2011,10,41,0,0,82689.9
54,2011,10,42,0,0,87970.23333
54,2011,10,43,0,1,37895.5
54,2011,10,44,0,1,38654.3
54,2011,10,45,0,1,43207.6
54,2011,11,46,0,1,51043.1
54,2011,11,47,0,1,84817.3
54,2011,11,48,0,1,62807.7
54,2011,11,49,0,1,57103.2
54,2011,12,50,0,1,77000.43333
54,2011,12,51,0,1,68919.3
54,2011,12,52,0,1,66644.23333
54,2011,12,53,0,1,57209.7
54,2012,1,1,0,1,32418.90667
54,2012,1,2,0,1,37190
54,2012,1,3,0,1,39185.96667
